roll,pitch,yaw
-0.06247444293823056,0.042835797203656434,-2.2994740491742656
-0.06263561473569738,0.04263699919072366,-2.2827323939063744
-0.06275614723485365,0.042447819706889586,-2.270190877599468
-0.06290530686182996,0.042227793304069366,-2.2570157910505735
-0.0630613945738941,0.04192427199934923,-2.2418222982336053
-0.06313805692524448,0.04178232117704413,-2.233927482802098
-0.06320353170148295,0.041642037158252224,-2.225893546407693
-0.06333941586441315,0.04133706495980207,-2.2087719469920066
-0.0634377476294222,0.04113118434395175,-2.1973396906600096
-0.06360676694856146,0.04091223943960295,-2.1808396248984763
-0.06374290104760365,0.040866493071541894,-2.168291569845892
-0.06383491428255646,0.040791379801939406,-2.1557419190960254
-0.0639368633753928,0.040651851513525086,-2.1388353147673906
-0.0639368633753928,0.040651851513525086,-2.1388353147673906
-0.06401597791344067,0.04055390486052428,-2.126732197215478
-0.06417772998852135,0.04006967942679137,-2.103326566606349
-0.06423639322256702,0.03969928749599053,-2.090145038594957
-0.0642514897175406,0.03954925684785497,-2.085023661741907
-0.06432736333567127,0.03908980698401556,-2.067283293602201
-0.06441166622053199,0.038923234508796103,-2.0570442824420083
-0.06456853373104698,0.03876492605254747,-2.0388642786053377
-0.06462924164154818,0.038711438729180744,-2.0315360828368205
-0.0648088938133002,0.03845243706007766,-2.010510475223736
-0.06486363103498392,0.03838129433283647,-2.0048769438475715
-0.06497507036750468,0.038216074819883664,-1.9935753251003498
-0.06509962641948822,0.038042243141990784,-1.9819091689349688
-0.06518801502462172,0.03797352885823761,-1.9736635236727074
-0.06537854287889605,0.03789269803386902,-1.9576475092408538
-0.06558536514803902,0.03785536888490409,-1.9428268993907611
-0.06583094653479513,0.037629184257700406,-1.9238462619255396
-0.06591734873801297,0.03732821553313438,-1.9137250017324638
-0.06596387865301521,0.03707984633074038,-1.9061194835119135
-0.0660387168296103,0.03665879871218974,-1.8932035257252364
-0.06608785461024862,0.036437506846359526,-1.8860851192742447
-0.06617812374450957,0.03610418673790862,-1.8749231323844553
-0.06643211229535077,0.03583002447585035,-1.8566051252460156
-0.06672355576585977,0.03571686496283952,-1.837489644603842
-0.06685539328878003,0.03553931879549896,-1.8257653741656674
-0.06691263389866127,0.03543346065677699,-1.8205042251859582
-0.06704344642309264,0.034965982049110236,-1.8024491641470015
-0.06704344642309264,0.034965982049110236,-1.8024491641470015
-0.06721084220215168,0.034264434920259025,-1.7778786764469705
-0.06740456034975309,0.03442239411024141,-1.765934769910715
-0.06740456034975309,0.03442239411024141,-1.765934769910715
-0.06778147718589676,0.034637193634395186,-1.741492369488033
-0.06789910403272399,0.034583695278548765,-1.7310325058331666
-0.06807291750237897,0.034460730321241834,-1.7172662341135214
-0.06824015313610439,0.03419722770395639,-1.6983382707538166
-0.06826527024051383,0.034098667149927535,-1.694502878103252
-0.06832907580194818,0.033279313432679,-1.6740006632645628
-0.06833042931698008,0.03281132279779904,-1.6658060616324775
-0.06837299614531235,0.03194319802639866,-1.6475386286535763
-0.06849204292486721,0.03140875223389924,-1.6315865204117623
-0.06849204292486721,0.03140875223389924,-1.6315865204117623
-0.06866716074632642,0.03097294169923229,-1.6135973289438201
-0.06889602517335912,0.030831198305450273,-1.5993278422192279
-0.06897444168098678,0.030806226218166075,-1.593725760418858
-0.06912524768091892,0.030602627963890662,-1.5789153911654206
-0.06921764508228304,0.030309438031411277,-1.5648296528606758
-0.06926083964774758,0.03005540067152,-1.5562301034592039
-0.0693087161112919,0.029426001555029897,-1.5382821398350353
-0.06931757600674784,0.02920072788393087,-1.5315663820703986
-0.06938416978428291,0.028690161804523398,-1.5127624410937839
-0.06942889643972923,0.02845058363916986,-1.503142739173583
-0.06950818841061342,0.02814378086187679,-1.489724861740516
-0.06960224769541476,0.02797217153612504,-1.4793605345812193
-0.06991038518791666,0.028037785664448915,-1.4639045816967722
-0.07003035052838853,0.028106951507938897,-1.45877112762994
-0.07024945588273414,0.028014779157643648,-1.4453592618749462
-0.07049250610143375,0.02770240318632354,-1.4263291453579137
-0.07056675123366271,0.02739270984129768,-1.4146210700922712
-0.07061048445625717,0.026935283433870288,-1.4007115134970054
-0.07063504756500667,0.026675000935154094,-1.392309728697607
-0.0707222373384159,0.026329240560529526,-1.3784205185962177
-0.07082423934772937,0.0260384519140855,-1.365056649895268
-0.07088405384337097,0.02580423258438638,-1.3544027013689703
-0.07091841825138748,0.02548925462513711,-1.3429054208517288
-0.07096804022396183,0.024860234723391394,-1.3212637154559612
-0.07107292139081454,0.024543878461439392,-1.306216998200055
-0.07111345562060663,0.024405348496321515,-1.2999976179892765
-0.07115991874833769,0.024163270905402857,-1.289100924504068
-0.07118524005809829,0.02391798662629994,-1.2777290315008012
-0.07121123348904065,0.02374202880012968,-1.2688641929676174
-0.07139168736902937,0.023457403304661232,-1.244700893883378
-0.07145415369330399,0.023451558487768795,-1.2388810501042913
-0.07157245669074744,0.023355983350327247,-1.2239950280353127
-0.07159612148804376,0.02322688133202246,-1.2150107669026633
-0.07161408284882748,0.022983935500125816,-1.2019115198205046
-0.07161894041813233,0.02279946972275914,-1.1942291282961197
-0.0716383784143069,0.022466396824415872,-1.1804489371446854
-0.07174891154158076,0.02222297179810877,-1.16640276589664
-0.07189932099721863,0.02222522827212418,-1.1573000696787827
-0.07218387624951261,0.022344213902655622,-1.1417989994317586
-0.07228654447203417,0.02227503495458752,-1.1297175043298684
-0.07224989109456281,0.021926567552660585,-1.1191008651148568
-0.072200972348198,0.021526285114459143,-1.108943285132612
-0.07211828406191129,0.02078795322388434,-1.0905937649045663
-0.07206688327922907,0.02034095036833785,-1.079174544355274
-0.07206254918454166,0.020122202920130814,-1.073116941302143
-0.07206009823896421,0.01967539902297008,-1.0604761487701078
-0.07207369082613937,0.01931583971145365,-1.048753961702834
-0.07212315492925399,0.018770492591630265,-1.0293406930014428
-0.07218851289054204,0.018543731809939748,-1.0186379188237589
-0.0722673201146856,0.018257579769405105,-1.0055725363765706
-0.07230270781207526,0.018115823867690166,-0.9995001028403783
-0.07239603910261072,0.017758662730322443,-0.9819045811586974
-0.07248337859756222,0.017563826683110753,-0.9695917019250061
-0.07257336381115667,0.01734335497264148,-0.9574047803503235
-0.07266262460447492,0.017095349730705006,-0.9449665014423054
-0.07269133048753877,0.01698444528724402,-0.9396057863590611
-0.07280775119978405,0.01660096071276113,-0.9199204952339972
-0.07290933829790702,0.016367879172367324,-0.9068211863695075
-0.07295873676165966,0.016280711267444545,-0.9012204498992575
-0.07308706874623347,0.01606073807693895,-0.8875499500631031
-0.07324692152435547,0.015803705901613393,-0.86997943085471
-0.07332640438174749,0.015611518669943442,-0.8574024648104243
-0.07340044283915836,0.015402347279041469,-0.8448144633081508
-0.07343364777700793,0.015317664874621367,-0.8396126130628685
-0.0735783761818311,0.015006063573922241,-0.8202535487166429
-0.07366492634051705,0.014837509559327045,-0.8076257094430875
-0.07369355884278692,0.014746754326235808,-0.8017119297564207
-0.07374334798241908,0.014433303014065388,-0.7832099432147117
-0.0737655703073907,0.014299106329205738,-0.7756774960382496
-0.07380072824047285,0.01405479383044652,-0.7628192965050159
-0.07383263015649744,0.01383830396997987,-0.7517504033048873
-0.07382280045087675,0.013577370589128918,-0.7393808480739696
-0.07380454727867287,0.013203397264639613,-0.7214460179609052
-0.0738197825248978,0.013077702356459846,-0.7147226200555103
-0.0738660033124362,0.012728346381019025,-0.6960725981505498
-0.0738802401034022,0.012517545822362364,-0.6832042475150693
-0.07388836392650291,0.01230616490672766,-0.6697814907129775
-0.07388833771777664,0.012214714305764127,-0.6640430590728182
-0.07388279430752201,0.012017227605857474,-0.6524640163155975
-0.07392390321203553,0.011691969753521533,-0.6337480846731608
-0.0739321979307655,0.01158004942126942,-0.6276972059073954
-0.07395293707516833,0.011263147878831354,-0.609150108657876
-0.07395918904328405,0.01104668161749247,-0.5976619250132004
-0.07397442970211707,0.010807415216496545,-0.5846829341373083
-0.07400637522389102,0.010662352685957017,-0.5762985455842817
-0.07404906851593401,0.010480977479447364,-0.565469845981323
-0.07405853505247328,0.010085469384024728,-0.5454678794710205
-0.07404852849795578,0.009836621558155657,-0.5345057216592939
-0.07404680598111918,0.009649341027225696,-0.5262330641336493
-0.07407737869722891,0.009303445820129978,-0.5100802247404073
-0.07409073941382299,0.009175560774164837,-0.504095767131445
-0.07410975876556732,0.008885608323400468,-0.49055087512965234
-0.07413332535537025,0.00865244881998988,-0.47866864253882
-0.07419685631327612,0.008410503536716322,-0.4653476710508011
-0.07427635506592446,0.008220014289100894,-0.4539567636758152
-0.07437163002256938,0.007873213154255288,-0.43478812233006
-0.07436126789343978,0.0076272323378449094,-0.4226373602176954
-0.07434399190069714,0.007346238925984553,-0.40959417600761316
-0.07434146963447008,0.007227779535601371,-0.40372211640443695
-0.07436089924719297,0.006861559339608364,-0.3858310635343139
-0.07438375202425185,0.0067255811334406305,-0.3779560307356777
-0.07439713133445128,0.006520933869292117,-0.3655455389055353
-0.07439845212484925,0.006321969080718724,-0.3537870107825546
-0.07439675395140712,0.005950623686263061,-0.3352112262483984
-0.07444375749597697,0.005743727067010994,-0.32339086852072724
-0.0744583677519226,0.005591280256740593,-0.3154044818631573
-0.07443110337011685,0.005212708697827048,-0.29708268549193845
-0.07440714140925124,0.004944451933179063,-0.2845782481012575
-0.07439820428500432,0.004808471549060655,-0.2781547520820817
-0.07440895455825294,0.004426078501985618,-0.2590086453153538
-0.07441008624449595,0.004307615876836256,-0.25274154204838617
-0.07440463562049095,0.004005342960188868,-0.23710427685704355
-0.07441716529722446,0.0036570733992961238,-0.21903130942273885
-0.07443941146264652,0.003423636510320633,-0.2068064357305257
-0.07447177969902956,0.0032006867003075857,-0.19468479500774305
-0.07448979166633249,0.0029642584881836554,-0.18187365518285847
-0.07450919743056628,0.0027356048509011226,-0.16937440417535934
-0.07453250227357364,0.002498684762114592,-0.15668880504168797
-0.07453916934951732,0.0023706103735543155,-0.14975713172881824
-0.07459948702945593,0.002025592708599542,-0.1307908641690725
-0.0746171002671887,0.0017718823532124992,-0.11639393022058347
-0.07461230577131056,0.0015691357936426789,-0.10494198061844101
-0.0746137601506265,0.0013388693652803664,-0.09203402001253731
-0.07463599199259555,0.0011305899671797766,-0.0799149474043077
-0.07464963986007946,0.000975429076332188,-0.07140011664358459
-0.0747000347358119,0.0007665607939981238,-0.0584367715285331
-0.07471566194051336,0.0004962145560550249,-0.041112639976841704
-0.07471924466497579,0.00039926415904110665,-0.03479404302003807
-0.07473264804197137,0.00020908108009252586,-0.022552086913243646
-0.07481427095800437,-5.4591089060015506e-05,-0.003453757666254479
-0.07483454217381261,-0.0001463298802658128,0.003316606642792859
-0.07483491177856862,-0.0003679307427961157,0.018001140865701606
-0.07480209758879067,-0.0006592362426743434,0.035624416278533966
-0.07478591883289883,-0.0007782863027364334,0.042282909783183845
-0.07477734103231758,-0.0011313213097896922,0.061965472136380276
-0.0747560993857108,-0.001365088262084676,0.07577639937095218
-0.07470419713284701,-0.0015881881022370913,0.08766833291264507
-0.07464916299802644,-0.001822750266160838,0.10103913177149793
-0.07463860313499027,-0.0019305224780875904,0.10778408033438526
-0.07463914016359724,-0.0022075168099950273,0.12604134617647217
-0.07461550380779729,-0.0024321266661614565,0.14035275258369267
-0.07457619149226127,-0.0026275206762050468,0.15261557257198016
-0.07454698982365482,-0.0028335277070949804,0.16579709047392296
-0.0745382120833971,-0.003072423008672299,0.18046364458106243
-0.07453731760489724,-0.003181919392464765,0.1864980151060373
-0.07451759937981377,-0.003429339596440262,0.2013057750105415
-0.07452050875909232,-0.00370024684156532,0.2193301376692291
-0.07452050875909232,-0.00370024684156532,0.2193301376692291
-0.07458037515552064,-0.0038237731351938946,0.23192071168645945
-0.07485020432271265,-0.003939273448015541,0.2557876756664507
-0.07490607554067755,-0.004105875222407041,0.2715148469617292
-0.07487273261593351,-0.004213510289667098,0.27820601153369623
-0.07478246753887761,-0.004485030768153711,0.29332269824313695
-0.07469385682940288,-0.004784410490085092,0.30933236944230086
-0.07481193066043507,-0.00496828821396005,0.32566584636314555
-0.07482740647592029,-0.005120793375770825,0.33477271304088957
-0.07481453854980726,-0.005234403343630437,0.340599320598761
-0.07470424774489515,-0.00567091331470981,0.36077696421068023
-0.07470424774489515,-0.00567091331470981,0.36077696421068023
-0.07450555013012194,-0.006306977421054357,0.38701647526337174
-0.07443789671940096,-0.006605584674110136,0.39970503295035187
-0.07439146927249907,-0.006893264678738619,0.4124155050522283
-0.07432959975323505,-0.007116086792273433,0.42203727388489554
-0.07428741090911724,-0.007350680912410447,0.43305820723849714
-0.0742731699064542,-0.007604472550360417,0.44650562588323717
-0.07427262711818236,-0.007813810334549995,0.45876807947044307
-0.07422182834733992,-0.008138971024373278,0.477550775155797
-0.07420386959069034,-0.008261686610009328,0.4849994335222206
-0.0741861528653391,-0.008465601238514591,0.49709468278856755
-0.07420434087078094,-0.008789801805140747,0.517242297545279
-0.0742013304343941,-0.008894246903166234,0.5236699581263078
-0.0742066781099451,-0.009065530528484963,0.5363617511990394
-0.07421647346938695,-0.009220017640628315,0.5497925913082999
-0.07423081082723483,-0.009367067528816043,0.5628738828450033
-0.07428100346238861,-0.009578606261604165,0.5820049650739514
-0.07427791449889759,-0.00965415082326962,0.5878808470977434
-0.07424002428942364,-0.009832781295550652,0.6007514395435418
-0.07417428509522332,-0.010052248656598324,0.6152795799598848
-0.07412416497479069,-0.010268927224674915,0.6297030302668654
-0.07405818430523524,-0.010575332831468828,0.648443815097773
-0.07402502462028697,-0.010686425623844446,0.6553988366513493
-0.07395565904626732,-0.010923838879117138,0.6694742914905352
-0.07385273802471945,-0.011230509196658803,0.6861755145134552
-0.07380740213194838,-0.011364452970705843,0.6932233207586611
-0.07374598292436506,-0.011606949727957458,0.7064824886274299
-0.07370109070996492,-0.011848921566060955,0.7213430271246658
-0.07361936382627393,-0.012107439331324882,0.7393766191646344
-0.0735868735506613,-0.012196820131146821,0.7456426480563663
-0.07347888324207937,-0.0124943305266947,0.7660699673934805
-0.07341346241221343,-0.012691032842736236,0.7780933205597202
-0.07338020976920101,-0.012803638148219746,0.7851221793775901
-0.07334573443436825,-0.013076687091212976,0.8040034259801101
-0.07330751037609248,-0.013269170732976612,0.8161961137402372
-0.07331568070221366,-0.013436688009537016,0.8287593355104966
-0.07334123138786647,-0.013534739135810648,0.8363706733016631
-0.07334148695570367,-0.013713592423416273,0.8489266693541441
-0.07329955259382823,-0.01403415214381283,0.8685539946934896
-0.07328490844682849,-0.014233801891031858,0.8807572496375297
-0.07328060207110941,-0.014341724536065097,0.8872018692265484
-0.0732851361007002,-0.01457458580366293,0.901736390105381
-0.07329695459308842,-0.014843158292252011,0.9204693839164438
-0.0732921912753038,-0.014947625185177272,0.927730220627145
-0.07325934607370402,-0.01515821061436835,0.9418165925564873
-0.07323068163877065,-0.015335184284942918,0.9533841668044389
-0.07319035364802291,-0.015557623320893487,0.9663863815233367
-0.07318420039627796,-0.015858157059680827,0.985722109326662
-0.07317776929968865,-0.016050969314339247,0.997599927369312
-0.07316712916520475,-0.016171290410528897,1.0044414788819558
-0.07311297638247789,-0.016539501585755064,1.0243361512457276
-0.0731018576669527,-0.016730071318548246,1.034801052651886
-0.07309498059741819,-0.016924501196245664,1.0459147807336235
-0.07305129139892214,-0.01720910731485769,1.0618326083485021
-0.0730171427449641,-0.017351000416472098,1.0693902510143047
-0.07296932555858303,-0.017565128584919303,1.080492420167902
-0.07294761024139235,-0.017820169198729276,1.0952643443654093
-0.07299993099500206,-0.018112323768954334,1.114216148680058
-0.07298290075964359,-0.01832507137948656,1.1263204897402657
-0.07294226951182249,-0.018557637969129286,1.1385473684123022
-0.07292164259041735,-0.018684103371397434,1.1454273457657802
-0.07290825993255519,-0.018994074478332165,1.16382181101469
-0.07286156993292066,-0.01922314283732883,1.1771177805458235
-0.07281600473192633,-0.0193571961595706,1.1842299824054026
-0.07270890157019387,-0.0196802805199192,1.2022073130786106
-0.0726853010202016,-0.0197917265271422,1.2085464456262704
-0.07264449285989373,-0.020040838197491036,1.222840528623788
-0.07262035575019966,-0.020250511681166195,1.2354410260193691
-0.07256018663140335,-0.020477624235873834,1.2480550392324408
-0.07247000647063073,-0.020808456614223696,1.2668187888663385
-0.07244278491766036,-0.020908662448586614,1.2725180448258968
-0.07236340260290929,-0.02124523110348676,1.2916390204293982
-0.07233357592971319,-0.02134526832974143,1.2976411386898874
-0.07225212652159343,-0.021557386890694495,1.309802295030531
-0.07210567625074987,-0.02188274661949533,1.3288490883926316
-0.07199094243131847,-0.022111296219632363,1.3418623052853362
-0.0719383630221809,-0.02222508222002716,1.3478217693252201
-0.07175973789179951,-0.022581950329681313,1.3676130564392894
-0.0716998162785834,-0.0226923674139045,1.373701483386719
-0.07159999777168351,-0.02289420626264963,1.38570553845503
-0.07149828958802976,-0.023125718984235197,1.3991071102247983
-0.07141885788984968,-0.023358330326110864,1.4132374957952356
-0.07133659070116993,-0.02355548491695825,1.4238919593875836
-0.0711520619719995,-0.023891342544636606,1.4415575313428777
-0.07108614882533612,-0.02401790254410926,1.4483104545272332
-0.0709762357421752,-0.024271726065951113,1.4612600580528152
-0.07089079830354351,-0.024538279353402918,1.4750710278801147
-0.07083797855873339,-0.024730690840756703,1.4856376665414432
-0.07075095954839378,-0.024966447720069878,1.4977492142451208
-0.07059536841467748,-0.025316305908216295,1.5158305586627392
-0.07053954493193883,-0.02543311128981771,1.5217392996355728
-0.07039390062605992,-0.02578528034747922,1.5401153829914676
-0.07033612212378153,-0.02592070734632714,1.5472659047842812
-0.07014460681460874,-0.02626807405740525,1.5654449559862262
-0.07001678704119389,-0.026495526026685156,1.5776988566351466
-0.06994365461167906,-0.026635530531211704,1.5844767393801988
-0.06977172735721344,-0.026928781590333857,1.5980428493581986
-0.06960980844345732,-0.027214497523531486,1.6106383258450727
-0.06950589686691003,-0.027441773169379468,1.6215910817561459
-0.06934680950740961,-0.027791101501097922,1.639258182965233
-0.06929520385544154,-0.02791635672904036,1.6452870482921096
-0.06920548349988716,-0.02815567997968794,1.657454244959219
-0.06911706536374107,-0.028433403461618996,1.672366666983118
-0.06903216498824244,-0.0286375782048542,1.6835136647080349
-0.06893613448244071,-0.028853843127366493,1.6949388765937548
-0.06884015890433934,-0.02909961511402237,1.7085121689910265
-0.0687746798724637,-0.029361811351985793,1.7232556072747434
-0.06874276415797897,-0.029510672901408293,1.7322424669784553
-0.06864419939007685,-0.02981406950999582,1.7500165596513053
-0.06853607956170782,-0.030036186149616517,1.763221264049431
-0.06842363985918218,-0.03026176641752234,1.7762523846102753
-0.06832174838201113,-0.030485932163973536,1.7882906487589638
-0.06826872390997316,-0.03059811340158122,1.7936028707518714
-0.06808453379285855,-0.030966389501966323,1.8123430290510378
-0.06801670940202824,-0.031098362588773572,1.8189481533999072
-0.06788107585671763,-0.031369932432827374,1.8321600034471377
-0.06775156027645178,-0.03171466417449115,1.8489042352726641
-0.06764602236300807,-0.03195276598438797,1.8606354706342332
-0.06755048675351602,-0.032180927766643226,1.872142102256714
-0.06749092665529165,-0.032315098666228594,1.8790847987777233
-0.06739684789833325,-0.032555386432318936,1.8909704898297566
-0.06726225914750182,-0.032934626050044234,1.910317826870348
-0.06713277332250853,-0.03317007397798659,1.9222724526699748
-0.06697914735939246,-0.033413458650207686,1.9349209048132214
-0.06690477244759563,-0.033532268756647644,1.9406358357963849
-0.06670136116232507,-0.03391040252231912,1.9597966921233185
-0.06657165270303153,-0.03414680137673884,1.9719088077493208
-0.06643614634970967,-0.034379890521599975,1.9841193526001741
-0.06630456745750629,-0.0346189651250078,1.9972586229140448
-0.06625088387287674,-0.03471936362939136,2.002865254398932
-0.06609599576979036,-0.034931183834604626,2.0141881067216882
-0.06594040750006565,-0.035188485578557534,2.027296489225261
-0.06576673923815132,-0.035511145265074186,2.0450360614828735
-0.06562955050347742,-0.035739504606124586,2.0566912995608817
-0.0655556608389637,-0.035860715397547115,2.0628354511127904
-0.06542041469871819,-0.03609549173177546,2.074733810804015
-0.06527489517850686,-0.036369661549690326,2.0889101158616605
-0.0650878322907154,-0.03671952871121297,2.1060632922788893
-0.06496505707443381,-0.03695149251807048,2.1177899095655057
-0.06484073771253564,-0.03720729113052906,2.1300746065207052
-0.06473374817387312,-0.037436574194518756,2.1417903673119563
-0.0646755647766752,-0.037557918385873613,2.1475663105333234
-0.0645556544461866,-0.037811657297672406,2.159999409002991
-0.06438815589654025,-0.03819247157306638,2.178505405701298
-0.06424254998116101,-0.03846716997427668,2.19146771097167
-0.06410279914048504,-0.03870527664910798,2.20244526328276
-0.06397510968904738,-0.03891421331962479,2.2116946380741505
-0.06385546782014494,-0.039171215451796804,2.223850529730183
-0.06374279863458424,-0.03940598115029522,2.2351448772661735
-0.06364222808978781,-0.0396713570073622,2.2487524296793038
-0.06359322179638716,-0.03981666115204315,2.256429683219297
-0.06352182520320022,-0.040006467792095074,2.2661664611075154
-0.06334191635437163,-0.040419928543460173,2.2870688534183388
-0.06322132220884003,-0.04060588634703861,2.2958801991918003
-0.06313257796570396,-0.04072987800397779,2.3015506269850747
-0.06285012786106198,-0.04109835685978062,2.3181293240264726
-0.06255514158823812,-0.041505262161706274,2.3361711110578947
-0.06240438186206609,-0.04172219070495756,2.345892303937083
-0.0622599711715056,-0.041919645150828216,2.3546594312574287
-0.06198565282046035,-0.04232496180335675,2.3735978351272924
-0.06192422418573878,-0.04261130309182917,2.389248428354905
-0.06193821634577451,-0.04271869726198968,2.395707911134956
-0.06187264188436352,-0.04296776779173797,2.410022080892813
-0.06173524788976276,-0.04316702896185511,2.422273842194631
-0.06158499912753896,-0.04331440312565835,2.431367731388729
-0.06134354183992452,-0.043524165402829995,2.444158437021307
-0.06108522369416676,-0.04379478877455716,2.4605450962331346
-0.06108522369416676,-0.04379478877455716,2.4605450962331346
-0.06089319748949399,-0.04411414851729622,2.479813555050023
-0.06083311404498627,-0.044406194941466234,2.4993522298331996
-0.06083311404498627,-0.044406194941466234,2.4993522298331996
-0.06082550988226454,-0.044561961357796484,2.510486166980863
-0.06069591861922825,-0.044822899030383646,2.5278002413709113
-0.060554182898229995,-0.04493851322907365,2.5349388131252137
-0.06013119758372809,-0.04525575964128033,2.554268985745464
-0.059994844055845827,-0.045408720968051604,2.564088213771468
-0.05974234349810168,-0.04566546405210184,2.5796855962453655
-0.05953853871933794,-0.04586358420903272,2.5920026680973898
-0.05932869182536986,-0.04609070999117018,2.6069806702275744
-0.05916129392662272,-0.046228470080686264,2.616673445967595
-0.05895559322607769,-0.0464091688707496,2.629129611408333
-0.05873431410029165,-0.04667186383243438,2.6470263433032457
-0.058655409074320056,-0.04676048618110526,2.653033244812007
-0.05846545761786782,-0.046966420518131984,2.668109883423786
-0.058409108630791406,-0.0471112697929744,2.6798045902259404
-0.058310776968004935,-0.047264064749751665,2.6910386990273354
-0.05805982813680815,-0.04754313238306443,2.7095478794672534
-0.05785285761425325,-0.04772577012640468,2.721598888507357
-0.057743758073974034,-0.04783111684467766,2.7279522288614504
-0.05754676516949431,-0.04802563278757979,2.7406224747544434
-0.05738479503872674,-0.04820379489900627,2.752369681835476
-0.0571090402873778,-0.04849965198599529,2.7715370632849927
-0.05695471602610929,-0.04868086980223884,2.784615439307511
-0.0568686689017344,-0.04876097299060457,2.7909497691318466
-0.05666875641320068,-0.04898024338558056,2.809355465619505
-0.0565838672956574,-0.049068880214561704,2.816653120248967
-0.05640998965034479,-0.04922979068115328,2.8286479418845842
-0.05622725484141065,-0.04940287227686421,2.8422566874694186
-0.056074358745416046,-0.049610612134036405,2.8610084002409555
-0.05602605226555518,-0.04968039364669898,2.8671152161559617
-0.055887298754776195,-0.04986932238588052,2.8829412087103474
-0.055803078731195686,-0.04999651003399415,2.893650849853919
-0.05567659889422197,-0.050159913854017475,2.905786366221051
-0.055446912914037624,-0.05039326342441191,2.9250730416546666
-0.05536878406792393,-0.05046401158897994,2.930941811697052
-0.05517981429381976,-0.0506161206576289,2.944154846334096
-0.054904625935790874,-0.05087799897677234,2.9637546945138813
-0.054812471094853266,-0.050960419765373834,2.9702183338837527
-0.05460644480368327,-0.05111762055606106,2.9834457739888096
-0.05437917232344208,-0.051292541655770345,2.997688843100057
-0.05422838812607683,-0.051468842465357295,3.0107376065206535
-0.05413629811177799,-0.05162628988581687,3.023092640153575
-0.05404483721157226,-0.05177358257209805,3.035321899858908
-0.05387477061691618,-0.05197143717626886,3.051977086979506
-0.05375686071133728,-0.05210119653322549,3.0623623877344235
-0.05363421351087939,-0.05224093639363445,3.073656442337842
-0.053539435719558215,-0.05234088361559305,3.0812933860491203
-0.053303616810215,-0.05258273398785593,3.0992760465242646
-0.05316406293017698,-0.05273709560920806,3.112627561676066
-0.05303029154666134,-0.05288773801375765,3.1252283491872257
-0.05287275133754029,-0.05303670214113798,3.1379612951187803
-0.05270263252021579,-0.05322924163552089,-3.1300270360655893
-0.052578936343905314,-0.053353662797617565,-3.119648152686791
-0.052379643902027026,-0.053504348653525796,-3.105488157826266
-0.052252855573835875,-0.05361024930011937,-3.094670139223502
-0.05210563463754307,-0.05375330206995018,-3.081041861215659
-0.051884422355645804,-0.053957647783351416,-3.062760484410225
-0.051786431472959533,-0.0540335903196875,-3.0557676315970266
-0.05158923162776855,-0.054169349782156845,-3.0429996523638136
-0.051320425087417146,-0.05438099939013588,-3.0235929107844233
-0.05119790306888897,-0.05447685449470955,-3.0149396764678635
-0.051021722440727564,-0.054636501206954464,-3.000660380416964
-0.050894698376350016,-0.054763828216390455,-2.9890293763542637
-0.05069757426188542,-0.05492940316591593,-2.9730233565730355
-0.0505473344812476,-0.05502638663626831,-2.962582271265384
-0.050294714564068074,-0.05520774069511704,-2.9447738993972123
-0.050154503636250417,-0.05530082323078661,-2.9365341499521094
-0.049991637436470976,-0.0554223532846265,-2.9254024283819158
-0.0498598692738695,-0.05555866789806007,-2.9125100887114193
-0.04976438481501914,-0.05568399349523272,-2.9007318115719385
-0.049653757997346934,-0.05582503241795599,-2.8877595585333182
-0.049531523852433895,-0.05598337032656647,-2.8736392549128738
-0.049430787342807966,-0.05610716551833176,-2.861899210433928
-0.04927484700708636,-0.05621790874582611,-2.8484799567626324
-0.04914086454370101,-0.056332918640763965,-2.834426167960546
-0.04901923016050745,-0.056466281102592775,-2.8189463521264186
-0.04889153802686103,-0.056587242233587014,-2.806431834336738
-0.048770264555569494,-0.05669674398087622,-2.7955204154246065
-0.04859521604945545,-0.05684355436012795,-2.7817389026692894
-0.04846768127718842,-0.05697459444453924,-2.7695493950694123
-0.04829051624866675,-0.05713612994731422,-2.7557287149923777
-0.048087090294984966,-0.05730549501436861,-2.7416322470305587
-0.047923257117815775,-0.05743916243560147,-2.729939277586531
-0.04769247064466937,-0.05760106305693147,-2.7152876812965725
-0.0474998719327371,-0.057723773268070475,-2.7036393640096015
-0.04728581781217608,-0.05785428236267766,-2.690664750830367
-0.04707971768076547,-0.05800301823765147,-2.67761122206603
-0.04686011729282968,-0.05815100485600133,-2.665279528775581
-0.04662341323028486,-0.05829902811958887,-2.6512503256275624
-0.046458565511922574,-0.05842098560292133,-2.639756166849236
-0.04628161582315002,-0.05856550743832119,-2.6261391849796762
-0.04615145585621359,-0.05877948243675922,-2.608513758591082
-0.04609991936425608,-0.05889039682113826,-2.597943368594341
-0.046006512340353245,-0.05903393560060642,-2.584451616242374
-0.04585981323230422,-0.059164938243486294,-2.5708903297861263
-0.045662469580764954,-0.05930701159549281,-2.5566100588484844
-0.04549422006050713,-0.05942029652590988,-2.545867161374308
-0.04530382955144001,-0.05954946541387898,-2.5329478659108307
-0.045142622955005936,-0.05966073663305166,-2.5196357032356618
-0.044976909291301596,-0.059802299932137724,-2.504317727946509
-0.044823355373218035,-0.05992036757581658,-2.4907689300563747
